ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,BILL_TO_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
2366883,Tabby Saudi For communication and IT,50011,561162,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDTHEGATE,Vend HQ,,Cash Rounding,SA,TABBY,221
2366884,Nakhla IT Systems (LLC) Tamara,69011,561172,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDTHEGATE,Vend HQ,,Cash Rounding,SA,TAMARA,221
236810,HILTONMAK2,93012,573127,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK2,Vend HQ,,Cash Rounding,SA,NORMAL,1408
236811,Hungerstation,45014,574120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1408
236812,Mrsool,45015,574122,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK2,Vend HQ,,Cash Rounding,SA,MRSOOL,1408
236813,Tabby Saudi For communication and IT,50011,574123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK2,Vend HQ,,Cash Rounding,SA,TABBY,1408
236814,Nakhla IT Systems (LLC) Tamara,69011,574124,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK2,Vend HQ,,Cash Rounding,SA,TAMARA,1408
23731500,KHAMISKKHD,98014,586119,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMISKKHD,Vend HQ,,Cash Rounding,SA,NORMAL,506
23731501,Hungerstation,45014,586123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMISKKHD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,506
23731502,Tabby Saudi For communication and IT,50011,586129,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMISKKHD,Vend HQ,,Cash Rounding,SA,TABBY,506
23731507,Tabby Saudi For communication and IT,50011,611144,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDSAWARIP,Vend HQ,,Cash Rounding,SA,TABBY,131
23731508,Nakhla IT Systems (LLC) Tamara,69011,611146,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDSAWARIP,Vend HQ,,Cash Rounding,SA,TAMARA,131
23731509,Mrsool,45015,611140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDSAWARIP,Vend HQ,,Cash Rounding,SA,MRSOOL,131
23731510,ABHATIMSQR,100016,611134,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHATIMSQR,Vend HQ,,Cash Rounding,SA,NORMAL,507
23731511,Hungerstation,45014,611138,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHATIMSQR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,507
23731512,Tabby Saudi For communication and IT,50011,611145,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHATIMSQR,Vend HQ,,Cash Rounding,SA,TABBY,507
23731513,Nakhla IT Systems (LLC) Tamara,69011,611147,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHATIMSQR,Vend HQ,,Cash Rounding,SA,TAMARA,507
23731514,Mrsool,45015,611142,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHATIMSQR,Vend HQ,,Cash Rounding,SA,MRSOOL,507
23731517,Tabby Saudi For communication and IT,50011,624127,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,TABBY,227
23731518,Hungerstation,45014,624124,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,227
23731519,TOWNSQJED,104012,624120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,NORMAL,227
23731532,Tabby Saudi For communication and IT,50011,630143,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOQOSAIBI,Vend HQ,,Cash Rounding,SA,TABBY,402
23731531,Hungerstation,45014,633122,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOQOSAIBI,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,402
23731530,KHOQOSAIBI,106012,633120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOQOSAIBI,Vend HQ,,Cash Rounding,SA,NORMAL,402
23731540,SAMTAHMALL,108012,636131,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,NORMAL,1306
23731541,Hungerstation,45014,636134,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1306
23731557,Tabby Saudi For communication and IT,50011,639143,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,TABBY,804
23731552,Tabby Saudi For communication and IT,50011,636136,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,TABBY,1306
23731553,Nakhla IT Systems (LLC) Tamara,69011,636137,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,TAMARA,1306
23731554,Mrsool,45015,636135,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,1306
23731559,Mrsool,45015,639149,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,MRSOOL,804
23731558,Nakhla IT Systems (LLC) Tamara,69011,639146,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,TAMARA,804
23731556,Hungerstation,45014,639138,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,804
23731555,WATANIYAHB,110013,639133,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WATANIYAHB,Vend HQ,,Cash Rounding,SA,NORMAL,804
2368291,Nakhla IT Systems (LLC) Tamara,69011,577143,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,TAMARA,1304
2368281,Tabby Saudi For communication and IT,50011,577138,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,TABBY,1304
2368271,Mrsool,45015,577133,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,MRSOOL,1304
2368261,Hungerstation,45014,577127,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1304
2368251,SABIAYASMN,95013,577120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,NORMAL,1304
2369291,Nakhla IT Systems (LLC) Tamara,69011,577144,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,TAMARA,1409
2369281,Tabby Saudi For communication and IT,50011,577139,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,TABBY,1409
2369271,Mrsool,45015,577134,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,MRSOOL,1409
2369261,Hungerstation,45014,577128,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1409
2369251,MAKAHMEJAZ,95014,577121,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,NORMAL,1409
2370291,Nakhla IT Systems (LLC) Tamara,69011,577145,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,TAMARA,1307
2370281,Tabby Saudi For communication and IT,50011,577140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,TABBY,1307
2370271,Mrsool,45015,577135,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,MRSOOL,1307
2370261,Hungerstation,45014,577129,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1307
2370251,NAJKINGROD,95015,577123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,NORMAL,1307
2371291,Nakhla IT Systems (LLC) Tamara,69011,577146,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,TAMARA,1308
2371281,Tabby Saudi For communication and IT,50011,577141,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,TABBY,1308
2371271,Mrsool,45015,577136,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,MRSOOL,1308
2371261,Hungerstation,45014,577131,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1308
2371251,NAJRANPLZA,95017,577125,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,NORMAL,1308
2367939,Nakhla IT Systems (LLC) Tamara,69011,577147,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KUWTMARINA,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TAMARA,7009
2367938,Tabby Saudi For communication and IT,50011,577142,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KUWTMARINA,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,TABBY,7009
2367937,Mrsool,45015,577137,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KUWTMARINA,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,MRSOOL,7009
2367936,Hungerstation,45014,577132,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KUWTMARINA,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,HUNGERSTATION,7009
2367935,KUWTMARINA,95018,577126,IBRAQ-KUWAIT (CR 460767),Vend Kuwait,Vend Invoice Kuwait,1,IQ-KUW Bank Charge,KUWTMARINA,Vend HQ,,IBRAQ-KUWAIT Cash Rounding,KW,NORMAL,7009
2820,Nakhla IT Systems (LLC) Tamara,69011,586131,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBAIDALMA,Vend HQ,,Cash Rounding UAE,AE,TAMARA,3005
2819,Tabby Saudi For communication and IT,50011,586128,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBAIDALMA,Vend HQ,,Cash Rounding UAE,AE,TABBY,3005
2818,Mrsool,45015,586125,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBAIDALMA,Vend HQ,,Cash Rounding UAE,AE,MRSOOL,3005
2817,Hungerstation,45014,586121,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBAIDALMA,Vend HQ,,Cash Rounding UAE,AE,HUNGERSTATION,3005
2816,DUBAIDALMA,98013,586118,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBAIDALMA,Vend HQ,,Cash Rounding UAE,AE,NORMAL,3005
23731503,Nakhla IT Systems (LLC) Tamara,69011,586132,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMISKKHD,Vend HQ,,Cash Rounding,SA,TAMARA,506
23731504,Mrsool,45015,586126,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHAMISKKHD,Vend HQ,,Cash Rounding,SA,MRSOOL,506
23731505,RYDSAWARIP,100014,611126,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDSAWARIP,Vend HQ,,Cash Rounding,SA,NORMAL,131
23731506,Hungerstation,45014,611137,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDSAWARIP,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,131
23731564,Mrsool,45015,639148,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,MRSOOL,1503
23731563,Nakhla IT Systems (LLC) Tamara,69011,639145,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,TAMARA,1503
23731562,Tabby Saudi For communication and IT,50011,639140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,TABBY,1503
23731561,Hungerstation,45014,639137,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1503
23731560,MILAQROTAB,110012,639132,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,NORMAL,1503
23731569,Mrsool,45015,639150,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,MRSOOL,136
23731568,Nakhla IT Systems (LLC) Tamara,69011,639147,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,TAMARA,136
23731567,Tabby Saudi For communication and IT,50011,639144,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,TABBY,136
23731566,Hungerstation,45014,639139,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,136
23731565,RYDYARMOOK,110014,639134,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,NORMAL,136
23731574,Mrsool,45015,640160,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,Mrsool,805
23731573,Nakhla IT Systems (LLC) Tamara,69011,640164,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,TAMARA,805
23731570,Tabby Saudi For communication and IT,50011,640163,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,TABBY,805
23731572,Hungerstation,45014,640158,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,805
23731571,EHSALBUSTAN,112012,640154,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,NORMAL,805
23731575,Mrsool,45015,643247,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,Mrsool,509
23731576,Nakhla IT Systems (LLC) Tamara,69011,643241,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,TAMARA,509
1681,Tabby Saudi For communication and IT,50011,3000092,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,TABBY,113
2682,Nakhla IT Systems (LLC) Tamara,69011,30000112,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GRMALLHAIL,Vend HQ,,Cash Rounding,SA,TAMARA,113
2367251,MAKABRAJ1,87036,548145,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,NORMAL,1403
2367261,Hungerstation,45014,548168,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1403
2367271,Mrsool,45015,548191,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,MRSOOL,1403
2367281,Tabby Saudi For communication and IT,50011,548215,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,TABBY,1403
2367291,Nakhla IT Systems (LLC) Tamara,69011,548238,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKABRAJ1,Vend HQ,,Cash Rounding,SA,TAMARA,1403
23731515,Mrsool,45015,624126,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,MRSOOL,227
23731516,Nakhla IT Systems (LLC) Tamara,69011,624128,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TOWNSQJED,Vend HQ,,Cash Rounding,SA,TAMARA,227
23731520,YASMEENPLZ,105012,630132,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,NORMAL,511
23731521,Hungerstation,45014,630137,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,511
23731522,Tabby Saudi For communication and IT,50011,630141,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,TABBY,511
23731523,Nakhla IT Systems (LLC) Tamara,69011,630145,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,511
23731524,Mrsool,45015,630139,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,YASMEENPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,511
23731525,ARARMHMDIA,105013,630133,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,NORMAL,1802
23731526,Hungerstation,45014,630138,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1802
23731527,Tabby Saudi For communication and IT,50011,630142,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,TABBY,1802
23731528,Nakhla IT Systems (LLC) Tamara,69011,630146,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,TAMARA,1802
23731529,Mrsool,45015,630140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARMHMDIA,Vend HQ,,Cash Rounding,SA,MRSOOL,1802
23731534,Mrsool,45015,633124,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOQOSAIBI,Vend HQ,,Cash Rounding,SA,MRSOOL,402
23731533,Nakhla IT Systems (LLC) Tamara,69011,634126,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOQOSAIBI,Vend HQ,,Cash Rounding,SA,TAMARA,402
23731535,Mrsool,45015,602120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,MRSOOL,223
23731536,Nakhla IT Systems (LLC) Tamara,69011,602122,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,TAMARA,223
23731537,Tabby Saudi For communication and IT,50011,602121,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,TABBY,223
23731538,Hungerstation,45014,602119,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,223
23731539,JEDANDLUS2,99012,602118,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDANDLUS2,Vend HQ,,Cash Rounding,SA,NORMAL,223
23731577,Hungerstation,45014,643231,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,509
23731578,Tabby Saudi For communication and IT,50011,643236,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,TABBY,509
23731579,KHMSBNDWOD,116014,643223,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSBNDWOD,Vend HQ,,Cash Rounding,SA,NORMAL,509
23731580,Mrsool,45015,643248,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,Mrsool,510
23731581,Nakhla IT Systems (LLC) Tamara,69011,643242,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,TAMARA,510
23731582,Hungerstation,45014,643232,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,510
23731583,Tabby Saudi For communication and IT,50011,643237,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,TABBY,510
23731584,ASEERGUNAIM,116015,643224,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ASEERGUNAI,Vend HQ,,Cash Rounding,SA,NORMAL,510
23731585,ALARIDAH,116012,643221,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,NORMAL,1305
23731586,Mrsool,45015,643245,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,Mrsool,1305
23731587,Tabby Saudi For communication and IT,50011,643234,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,TABBY,1305
23731588,Hungerstation,45014,643228,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1305
23731589,Nakhla IT Systems (LLC) Tamara,69011,643239,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ALARIDAH,Vend HQ,,Cash Rounding,SA,TAMARA,1305
23731590,MAJARDAH,116013,643222,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,NORMAL,508
23731591,Mrsool,45015,643246,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,Mrsool,508
23731592,Tabby Saudi For communication and IT,50011,643235,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,TABBY,508
23731593,Hungerstation,45014,643230,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,508
23731594,Nakhla IT Systems (LLC) Tamara,69011,643240,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAJARDAH,Vend HQ,,Cash Rounding,SA,TAMARA,508
23731595,UWALKJED,116016,643225,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,NORMAL,230
23731596,Mrsool,45015,643249,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,Mrsool,230
23731597,Tabby Saudi For communication and IT,50011,643238,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,TABBY,230
23731598,Hungerstation,45014,643233,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,230
23731599,Nakhla IT Systems (LLC) Tamara,69011,643243,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,UWALKJED,Vend HQ,,Cash Rounding,SA,TAMARA,230
23731604,DUBSILCNML,98012,586117,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBSILCNML,Vend HQ,,Cash Rounding UAE,AE,NORMAL,3105
23731600,Mrsool,45015,586124,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBSILCNML,Vend HQ,,Cash Rounding UAE,AE,MRSOOL,3105
23731601,Tabby Saudi For communication and IT,50011,586127,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBSILCNML,Vend HQ,,Cash Rounding UAE,AE,TABBY,3105
23731602,Hungerstation,45014,586120,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBSILCNML,Vend HQ,,Cash Rounding UAE,AE,HUNGERSTATION,3105
23731603,Nakhla IT Systems (LLC) Tamara,69011,586130,AlQurashi-UAE,Vend UAE,Vend Invoice UAE,1,Bank Charge UAE,DUBSILCNML,Vend HQ,,Cash Rounding UAE,AE,TAMARA,3105
2671,Nakhla IT Systems (LLC) Tamara,69011,30000115,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKTOWER,Vend HQ,,Cash Rounding,SA,TAMARA,1402
136681,PANORAMA,77011,481113,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,NORMAL,1013
236681,Hungerstation,45014,508111,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1013
156681,Tabby Saudi For communication and IT,50011,508112,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,TABBY,1013
166681,Nakhla IT Systems (LLC) Tamara,69011,508113,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,TAMARA,1013
176011,Mrsool,45015,508114,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,PANORAMA,Vend HQ,,Cash Rounding,SA,MRSOOL,1013
136682,HIJABMALL,81011,518113,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,NORMAL,1013
236682,Hungerstation,45014,518116,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1013
